Life expectancy ,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
72.0,2,2.36,469.3904193,89,0,52.8,2,89,6.91,89,0.3,3474.392445,1.7,1.6,0.662,12.9
61.4,8,0.02,61.76263795,74,4,26.1,12,73,3.23,74,1.3,1167.535689,9.2,8.9,0.475,7.2
73.6,4,3.1,302.1057507,97,0,46.8,5,97,8.45,97,0.4,1932.85829,2.3,2.2,0.606,11.5
78.6,1,4.1,1002.833273,9,1,5.3,1,91,7.74,91,0.1,4697.11135,2.0,2.0,0.723,12.4
69.7,0,0.01,50.539484,99,0,61.9,0,99,4.49,99,0.1,546.3728,4.0,3.7,0.727,15.2
87.0,2,8.3,8433.936814,28,62,63.0,2,89,1.3,92,0.1,46596.33599,0.5,0.4,0.897,15.8
76.9,0,5.14,412.4433563,99,9,55.8,1,99,5.59,99,0.1,4247.61438,1.3,1.4,0.752,14.2
67.2,163,0.06,5.381782562,65,15853,19.0,201,79,2.79,72,0.1,126.928834,1.9,1.9,0.629,11.1
74.9,21,0.56,509.0020405,95,112,55.0,24,95,5.29,95,0.1,5432.2523,5.9,5.8,0.724,14.0
52.9,35,1.08,9.728005297,93,118712,17.6,54,86,1.5,93,13.7,458.8681744,6.8,6.7,0.43,10.2
74.5,1,1.67,69.13924862,81,24,62.5,1,75,8.7,81,0.1,712.775759,4.7,4.7,0.74,13.1
59.4,14,0.01,48.73047089,84,564,23.1,20,84,5.12,84,1.5,579.43485,6.8,6.6,0.47,12.0
77.1,0,11.49,1851.713262,98,2,61.9,0,96,7.8,96,0.1,13235.97757,1.5,1.5,0.815,14.6
73.4,3,0.46,297.5913833,96,1407,3.7,4,96,3.29,96,0.1,5593.822995,9.0,8.8,0.734,12.9
79.3,3,13.49,4572.441963,28,0,56.4,4,96,1.43,97,0.1,29691.18158,0.6,0.6,0.852,15.4
72.5,4,0.54,32.52523612,95,21,57.0,4,95,9.5,95,0.1,261.456882,3.9,3.8,0.723,13.5
65.4,49,0.3,17.48293752,92,190,19.8,65,9,1.92,9,0.5,987.7365832,13.1,13.3,0.515,8.8
66.8,68,4.42,0.09987219,42,7003,18.7,89,77,2.79,79,0.1,1.68135,1.0,9.7,0.625,11.4
71.0,103,7.13,149.4802091,91,1,44.5,118,99,7.19,98,0.1,3146.95177,3.4,3.4,0.685,14.3
64.8,371,0.03,0.697215581,78,863,21.3,460,7,2.94,71,0.1,16.63999,2.5,2.9,0.514,7.3
57.9,64,1.71,60.5153506,88,1282,17.9,95,88,3.9,88,6.4,916.8992515,8.3,8.2,0.506,10.4
59.1,7,0.64,10.26097341,84,24,13.6,10,98,3.14,98,1.8,287.4222243,9.6,9.6,0.0,5.0
79.5,0,10.47,7191.051507,98,98,61.3,1,99,9.6,99,0.1,48424.58927,0.8,0.8,0.874,15.8
79.3,0,8.84,2380.699796,86,1,65.6,0,83,8.93,85,0.1,16671.5672,0.7,0.7,0.809,14.8
59.2,10,3.75,5.592170255,64,6,24.0,13,84,14.39,81,2.1,33.667491,7.6,7.4,0.4,9.7
56.8,30,0.21,19.68510257,57,89,19.8,47,59,3.21,6,2.3,437.4467238,8.6,8.6,0.371,7.9
65.3,174,0.06,55.36107207,64,29171,18.2,237,79,2.37,71,0.1,1148.56996,1.9,1.9,0.624,11.0
85.0,2,11.2,869.790735,88,1607,6.4,3,94,1.93,95,0.1,4681.32796,1.1,1.1,0.912,16.8
78.0,4,8.06,5.663849328,22,0,6.7,5,45,7.1,23,0.2,314.658296,2.3,2.4,0.746,15.2
77.5,0,4.51,428.7490668,98,0,57.2,1,98,5.88,98,0.1,4575.763787,1.2,1.3,0.761,14.2
69.1,144,0.01,42.48865034,96,2660,14.0,186,96,2.85,96,0.1,615.7775411,19.3,19.9,0.52,8.6
76.0,0,2.88,42.12368374,44,0,72.0,0,45,5.4,49,0.1,335.112838,0.2,0.2,0.691,12.9
69.4,0,1.2,27.29839073,64,165,43.3,0,67,4.2,69,0.1,158.52724,1.6,1.6,0.0,10.4
77.9,0,0.01,1626.591186,99,0,25.1,0,99,11.16,99,0.1,7112.33575,13.7,13.8,0.683,12.4
72.8,0,2.83,624.2361828,99,15,3.2,0,99,4.97,99,0.1,7318.12641,7.3,7.3,0.734,13.8
73.0,0,1.01,342.4908556,6,0,46.6,0,67,3.67,67,0.1,2393.367265,1.6,1.5,0.579,10.7
55.6,25,1.23,40.48815233,15,1588,19.2,40,76,4.27,75,2.1,418.6985763,9.3,9.2,0.407,7.3
76.8,1,6.87,1092.155356,85,0,53.4,2,85,7.56,85,0.1,7429.628274,2.0,1.9,0.755,12.8
76.3,33,5.29,112.696486,99,0,61.5,38,99,6.21,99,0.1,982.532572,1.6,1.5,0.748,12.7
67.1,27,1.47,24.99438738,62,25,35.9,32,99,5.44,99,0.2,383.3494997,3.3,3.3,0.6,11.0
72.4,30,1.29,832.9552058,85,6200,57.6,36,9,5.45,9,0.1,7384.354661,5.0,4.9,0.681,11.9
79.0,1,8.09,160.8897265,91,5,58.6,1,92,8.72,92,0.1,1411.31339,0.8,0.8,0.811,14.6
59.3,25,0.01,9.80407467,8,288,24.1,39,8,4.86,8,1.3,837.9551,7.4,7.3,0.458,10.0
65.6,16,2.24,53.10009046,91,4211,15.3,18,91,5.55,91,0.7,745.7877873,11.2,11.4,0.511,10.5
75.6,0,14.97,1802.017593,94,0,57.6,0,94,6.25,94,0.1,14638.6482,1.9,2.0,0.833,16.2
71.0,4,8.44,52.42529588,46,0,6.1,5,72,7.67,76,0.2,429.71554,2.3,2.4,0.744,15.2
69.1,6,1.56,15.35342268,62,35,16.1,10,97,4.28,97,0.1,174.6692,15.4,15.5,0.705,12.8
68.0,0,1.09,19.74929219,89,0,44.7,0,94,5.97,89,0.1,125.79167,1.2,1.2,0.489,9.2
68.7,0,1.95,81.04656111,99,0,57.3,0,99,3.68,99,0.1,4177.657789,4.0,3.7,0.7,14.3
63.2,69,0.4,3.824212472,8,830,15.2,93,86,1.97,78,0.5,219.782326,13.3,13.6,0.445,7.7
70.0,3,2.9,398.6058322,9,0,48.6,3,9,7.3,9,0.3,2632.79942,1.9,1.8,0.636,12.4
78.9,0,12.27,5068.214488,77,26,6.2,1,97,9.24,97,0.1,36967.28292,0.8,0.8,0.861,15.7
71.1,4,8.78,375.1740323,98,9,52.9,4,97,5.3,97,0.1,2774.95586,3.5,4.0,0.722,12.5
67.3,63,4.08,121.3625467,77,9,2.6,82,88,3.95,88,0.1,1391.772325,1.0,9.7,0.646,11.5
77.8,0,4.6,364.9752287,99,0,58.0,0,99,6.0,99,0.1,3954.22783,1.2,1.3,0.762,14.2
65.8,3,0.01,796.8734263,84,86,33.3,4,84,8.24,84,3.7,5749.44752,9.5,9.4,0.619,11.5
69.0,0,1.21,21.90075232,7,9,41.1,0,67,3.28,71,0.1,1469.849149,1.7,1.7,0.0,9.6
61.7,2,8.64,52.31086276,79,0,33.0,3,74,3.43,76,8.0,763.66223,6.7,6.5,0.652,12.4
72.5,5,3.23,203.7134882,97,0,42.8,6,98,7.81,98,0.9,1311.741714,2.5,2.4,0.577,10.6
49.7,25,0.01,54.56033696,91,678,22.7,35,91,11.24,91,0.9,561.8984239,7.9,7.8,0.401,9.1
62.8,2,2.79,56.431387,93,925,38.5,3,94,4.92,94,0.1,474.2133361,2.6,2.6,0.582,8.9
54.9,54,7.04,346.5316007,72,1043,41.6,79,7,8.9,7,26.6,2518.398261,14.5,17.1,0.62,12.9
80.0,0,7.14,2655.573684,86,1,66.6,0,72,8.15,72,0.1,21928.767,0.7,0.7,0.813,14.6
64.1,6,2.58,0.358651421,98,59,42.0,8,98,2.16,98,0.1,26.371428,3.3,3.3,0.0,10.4
72.8,0,0.01,325.6298627,94,0,29.7,0,93,4.29,93,0.2,3558.796314,6.9,6.9,0.643,13.6
65.1,0,0.46,167.6201552,83,0,74.1,0,74,12.23,82,0.1,1413.3234,0.2,0.1,0.572,11.6
48.9,26,3.78,54.6659175,89,1865,22.2,38,88,11.98,89,1.3,445.525,8.1,8.0,0.392,8.9
54.8,2,6.45,76.31867911,93,6,33.2,3,96,4.93,96,14.4,5374.554867,9.6,9.4,0.61,11.9
73.5,1,5.16,26.99312143,98,6,49.9,1,97,6.12,98,0.1,279.142931,1.8,1.8,0.685,10.8
73.9,10,5.95,71.6850913,98,2583,27.9,12,99,3.81,99,0.2,575.32176,8.2,8.3,0.711,13.1
73.4,6,5.93,97.52211538,8,0,56.8,7,82,4.12,83,0.3,627.55544,3.3,3.2,0.709,13.2
67.9,22,2.36,13.89021225,91,2,39.3,25,98,5.92,98,0.3,182.28625,3.1,3.1,0.644,11.9
46.0,2,6.41,6.3300072,88,7,31.1,4,97,6.47,97,34.6,355.618382,11.4,11.3,0.558,11.9
74.4,20,0.5,352.0636419,94,107,52.8,23,94,5.36,95,0.1,3868.83123,6.0,5.9,0.705,13.1
73.9,4,0.4,546.6235156,98,120,64.0,4,98,7.23,98,0.1,3992.86717,3.9,3.9,0.737,13.1
55.3,62,1.16,5.813338496,78,8,21.8,87,78,5.9,78,5.1,65.985681,3.6,3.5,0.405,9.1
72.0,2,2.37,549.2783081,89,0,53.4,2,9,6.81,89,0.3,3736.58713,1.7,1.6,0.666,13.0
73.7,4,2.29,127.6377505,98,44,17.9,5,98,3.76,98,0.1,1644.816372,15.4,15.5,0.725,13.2
69.6,0,0.85,334.1673373,63,0,44.1,0,67,4.12,69,0.1,1787.94723,1.6,1.5,0.0,10.7
66.7,177,0.05,43.17867291,63,14492,16.7,222,8,2.27,7,0.1,899.5556857,11.0,11.1,0.608,10.6
68.8,18,0.01,16.71406295,99,0,42.2,21,99,6.49,99,0.1,174.468298,3.0,3.1,0.673,12.0
66.3,1,7.32,493.3279293,93,0,4.9,1,93,7.46,93,0.8,2576.124957,5.6,5.4,0.618,10.7
55.0,2,5.2,735.7090978,91,0,3.2,3,85,8.61,91,15.7,3934.27325,5.1,5.2,0.526,11.2
86.0,0,10.0,2698.01817,98,1,6.2,0,98,9.55,98,0.1,21618.73534,0.7,0.5,0.827,16.3
59.9,11,0.58,158.001946,6,1385,4.4,15,59,8.39,62,1.5,637.3616215,1.5,1.4,0.439,7.6
56.5,46,7.6,782.5987144,74,5857,46.4,70,75,8.39,76,19.0,5888.6284,8.1,9.8,0.622,12.8
63.4,0,6.54,86.42744056,43,0,22.2,0,94,11.12,94,1.6,649.342153,7.4,7.4,0.504,9.7
71.1,0,6.94,1578.872339,92,0,46.0,0,94,5.93,92,0.3,19325.24283,5.8,6.0,0.778,12.7
64.9,0,0.6,111.7392134,5,0,72.1,0,74,1.6,79,0.1,1214.556667,0.2,0.2,0.0,12.2
78.0,1,11.29,320.3177664,6,0,59.0,1,96,8.46,95,0.1,2552.3328,0.8,0.8,0.875,18.8
87.0,0,6.91,3601.287457,82,3,68.0,0,96,9.6,96,0.1,22821.847,0.8,0.7,0.826,14.8
72.1,15,4.5,34.70333523,65,0,47.4,19,95,4.6,94,0.4,218.25997,1.3,1.3,0.686,13.3
74.8,1,1.32,140.3771361,81,112,65.4,1,75,6.39,81,0.1,8161.4614,4.8,4.9,0.763,13.3
79.4,2,9.86,2044.169761,83,0,58.2,2,95,7.24,96,0.1,15323.6114,0.6,0.5,0.825,15.7
79.7,0,11.75,267.051312,87,0,57.9,0,96,6.8,99,0.1,1618.4928,0.9,0.9,0.877,13.5
74.5,3,0.53,101.609245,97,1868,37.4,4,97,4.1,97,0.1,1779.49641,7.9,7.7,0.776,12.9
80.0,0,10.22,665.7356115,97,40,61.9,1,98,1.17,98,0.1,4438.23741,0.9,0.9,0.878,15.9
69.2,16,0.01,0.442802404,99,8,43.9,18,99,5.84,99,0.1,25.448414,3.0,3.1,0.69,12.1
59.8,177,1.13,38.55783268,52,3511,14.9,270,63,4.28,54,2.4,325.3825543,11.2,1.9,0.378,7.6
77.5,1,6.89,1694.467075,8,0,56.3,1,81,8.9,8,0.1,11685.97983,1.9,1.9,0.773,12.9
69.4,14,11.04,184.764931,97,629,58.1,17,97,6.61,97,0.3,14212.687,2.3,2.4,0.785,14.0
56.0,52,7.38,365.2585722,72,1166,4.9,76,71,8.31,71,24.0,2681.781,15.4,18.1,0.629,13.0
79.3,0,12.1,5316.877456,83,15,52.2,0,83,1.56,83,0.1,36693.4262,1.7,1.9,0.841,14.7
66.0,41,1.76,30.72290501,94,101,24.9,60,94,5.17,94,2.1,186.76538,7.3,7.2,0.542,10.4
74.3,9,6.56,801.0504655,98,5197,3.1,11,99,4.17,99,0.1,5859.915622,8.0,8.1,0.729,13.7
75.8,1,5.53,623.9100503,92,0,5.3,2,88,7.48,92,0.1,4916.54886,2.1,2.1,0.74,12.9
75.9,9,8.35,1133.558003,91,2,61.0,10,99,5.2,91,0.1,12969.7712,1.0,0.9,0.822,17.2
83.0,0,10.11,713.5297354,97,576,62.3,1,98,1.42,98,0.1,4772.77415,0.9,0.9,0.884,16.1
77.5,1,4.29,868.3713593,8,0,46.4,1,92,7.25,91,0.1,3981.52847,2.3,2.2,0.708,11.7
69.1,17,0.01,19.1624696,99,0,43.0,19,99,6.32,99,0.1,197.551233,3.0,3.1,0.681,12.0
77.0,0,4.12,75.61062911,91,0,54.7,0,87,9.46,89,0.1,535.86555,2.4,2.4,0.735,14.2
59.3,76,10.22,94.49686776,82,3312,16.7,114,82,9.9,82,6.8,584.3962137,5.9,5.9,0.477,10.7
66.2,359,0.01,62.29361092,72,1370,24.7,442,72,2.61,72,0.1,1316.98966,19.4,19.8,0.542,7.8
68.8,10,0.01,71.50892145,94,16,38.2,12,96,6.39,94,0.2,954.725253,3.6,3.7,0.613,11.1
57.5,82,0.02,10.91015598,63,1141,15.2,113,63,6.73,63,0.1,369.835796,19.0,19.1,0.415,8.4
64.5,2,2.75,98.68367951,98,0,42.1,2,99,5.9,99,0.1,998.8226671,2.3,2.4,0.637,11.8
59.7,13,0.01,4.877350139,87,577,23.7,20,85,5.25,87,1.0,62.1318489,6.6,6.4,0.475,12.0
65.9,44,0.55,38.4279083,58,2175,21.3,58,87,2.22,84,0.5,1171.58257,13.0,13.2,0.533,9.1
76.0,6,3.77,59.12850204,87,0,52.8,8,87,7.29,87,0.1,674.9829,1.3,1.1,0.725,13.4
72.9,1,10.98,107.9826127,96,1,61.5,1,96,6.61,95,0.1,7296.122479,2.1,2.1,0.761,13.8
72.4,0,6.51,16.49232317,99,0,33.5,0,99,3.59,99,0.1,184.68447,5.8,6.2,0.74,13.2
59.9,40,0.93,37.12894787,61,62233,15.0,60,65,4.81,66,0.7,316.7998965,8.3,8.3,0.457,8.5
56.6,26,6.09,92.60233636,97,0,3.3,39,95,6.69,95,8.8,955.648466,6.5,6.4,0.464,9.8
78.7,0,12.42,12372.05188,94,0,56.4,0,99,8.2,99,0.1,75716.3518,1.0,0.9,0.867,13.5
63.4,7,2.88,179.6156482,97,1,39.4,8,66,3.85,83,0.1,1283.885977,3.5,3.4,0.0,10.3
57.8,29,0.2,29.74734049,64,45,2.8,44,62,4.55,64,2.2,438.7513346,8.2,8.2,0.38,8.3
79.6,2,7.31,241.5533381,95,0,59.3,2,95,6.87,95,0.1,1781.3668,0.9,0.9,0.804,15.2
45.3,25,1.72,0.0,76,529,25.9,39,76,6.16,75,42.1,548.587312,1.6,1.7,0.427,9.8
59.3,39,0.01,8.386339501,91,343,18.8,63,91,4.96,91,0.6,75.1464113,8.2,7.7,0.398,7.7
73.0,1,9.6,503.1115947,65,2,53.9,1,98,8.7,98,0.1,3528.1318,2.5,2.6,0.73,13.2
83.0,0,10.08,664.4738975,98,109,62.6,1,99,1.54,99,0.1,4474.5717,0.9,0.9,0.886,16.2
71.7,2,2.68,53.95949877,98,0,51.4,3,98,6.21,98,0.3,357.347674,1.8,1.7,0.659,13.4
65.7,1,7.2,362.8702271,94,0,4.3,1,94,6.45,94,1.9,2327.58324,5.7,5.5,0.62,11.2
58.0,33,2.25,1.860003739,81,459,18.8,52,83,6.11,81,15.9,13.154199,7.0,6.9,0.479,10.9
63.7,6,2.71,29.27235366,98,48,41.3,8,98,2.9,98,0.1,2136.66815,3.3,3.3,0.0,10.4
65.0,2,7.72,353.2438029,28,0,3.8,3,44,2.76,45,10.9,6741.293948,7.2,7.1,0.64,12.4
77.6,0,0.01,1259.940376,99,0,24.1,0,99,9.16,99,0.1,6541.7465,13.8,13.9,0.675,12.1
59.4,7,1.07,5.064688968,96,19,13.9,9,96,2.97,96,1.6,276.75896,9.4,9.5,0.0,5.4
72.5,0,2.05,568.8692813,87,0,7.8,0,88,5.82,87,0.1,2932.315883,0.1,0.1,0.698,14.5
72.3,3,5.61,26.18072382,92,0,43.5,4,98,6.43,98,0.2,189.71539,2.2,2.2,0.648,12.1
67.7,1,10.74,14.06141699,93,45,54.9,1,99,6.62,99,0.1,1244.373185,2.6,2.7,0.681,13.3
71.0,0,0.91,471.8626525,62,0,49.1,0,66,4.71,65,0.1,2965.82434,1.5,1.4,0.59,10.8
78.3,1,4.17,112.9493745,94,0,47.3,1,94,8.23,94,0.1,462.14965,2.2,2.2,0.712,11.9
81.1,0,8.58,374.2947283,94,0,68.8,0,99,9.89,99,0.1,2393.1888,0.8,0.7,0.828,14.2
65.6,7,2.55,490.4181326,97,0,45.0,8,97,1.98,97,0.1,5649.978486,3.2,3.3,0.665,10.6
72.2,5,3.02,188.2499208,93,0,42.0,7,94,7.89,94,1.2,1217.657961,2.6,2.5,0.571,10.4
54.0,55,6.93,519.1563781,71,244,42.2,82,7,8.26,69,28.9,3775.68275,13.5,16.1,0.613,12.9
73.6,8,3.88,187.3843511,75,0,45.1,10,88,4.62,88,0.3,2183.966796,1.5,1.4,0.675,12.5
68.5,0,0.99,229.6687488,99,0,47.2,0,99,5.8,99,0.1,1642.837974,1.2,1.2,0.497,9.4
56.8,25,1.19,75.91429496,74,176,21.0,39,76,4.75,74,2.0,625.8392,8.5,8.4,0.434,8.7
75.5,2,5.43,7.320514461,98,0,46.9,2,95,7.72,99,0.1,446.372833,2.3,2.3,0.721,12.4
78.7,0,12.57,333.3569124,97,0,55.7,0,96,9.62,97,0.1,2278.5845,0.7,0.5,0.797,15.4
78.2,1,8.48,122.1823517,89,56,57.4,1,89,7.6,89,0.1,1242.95373,0.9,0.8,0.794,13.9
68.2,1,12.05,42.33443901,99,2,56.2,1,99,6.59,99,0.1,2378.33927,2.4,2.5,0.703,14.1
73.6,4,0.43,68.86623298,98,0,62.4,4,98,8.39,98,0.1,387.324145,3.8,3.9,0.737,13.1
72.7,0,2.49,6.6489825,99,12,29.7,0,99,4.6,99,0.1,83.635,7.4,7.3,0.728,13.6
67.0,1,0.21,302.667579,96,7,18.8,1,96,6.58,96,0.4,1795.18137,17.1,17.8,0.0,10.5
78.0,0,12.89,7877.33656,86,0,54.6,0,99,7.4,99,0.1,48179.4285,1.0,1.0,0.854,13.4
54.1,24,4.5,21.24915339,92,784,14.5,36,88,11.49,92,3.8,165.8794176,8.1,8.2,0.29,5.9
71.1,0,4.16,209.0865,66,0,23.2,0,93,5.0,92,0.9,1768.92132,8.9,8.9,0.572,11.3
71.0,0,6.71,167.2657906,92,0,45.0,0,94,5.98,92,0.3,1967.83283,5.8,6.0,0.773,12.7
77.7,1,4.09,1043.10795,89,0,49.3,1,9,7.8,9,0.1,4425.57467,2.1,2.0,0.719,12.2
71.0,104,0.01,52.82986467,96,237,17.0,130,96,2.88,96,0.1,951.8894535,18.3,18.8,0.565,10.0
75.7,2,10.7,1299.159757,98,115,57.8,3,96,7.12,99,0.1,11527.59323,2.1,2.3,0.818,15.1
63.3,1,0.52,19.15664091,95,0,15.5,1,96,4.9,95,0.2,997.7417141,18.3,19.1,0.0,8.4
72.7,1,2.26,404.3879434,83,5,57.9,1,83,1.86,83,0.1,5334.93329,4.9,4.8,0.0,14.9
75.0,111,7.26,179.4777293,94,36,43.7,127,99,7.3,98,0.1,3739.11936,3.4,3.4,0.677,14.1
54.9,93,9.81,50.83901418,64,5736,14.8,145,62,9.86,64,8.6,336.4593923,6.4,6.4,0.434,10.6
64.5,6,2.4,34.23979419,96,0,42.7,8,96,1.93,96,0.1,394.467675,3.2,3.3,0.0,10.5
61.6,11,0.82,20.53327531,66,0,44.2,14,79,4.36,73,1.1,1166.66337,1.4,1.3,0.477,9.2
61.0,2,0.12,93.36788979,81,0,2.6,2,81,5.13,81,0.1,795.97519,7.2,7.1,0.461,10.2
66.1,10,0.35,2.272404904,84,2,34.7,12,85,5.35,86,0.3,52.35956,3.8,3.8,0.586,10.9
58.6,10,3.88,40.03344077,64,1,23.4,14,79,11.83,75,2.4,232.61732,7.7,7.6,0.394,9.8
63.4,2,0.01,12.83447357,95,7,36.2,3,96,6.27,95,4.4,729.231453,7.3,7.0,0.687,12.5
65.2,1,7.04,170.6325842,93,0,39.6,1,92,4.67,93,1.1,1945.6395,5.7,5.5,0.622,11.7
59.9,64,0.01,73.52358168,62,492,18.6,86,58,8.18,62,0.1,612.696514,17.5,17.5,0.476,10.0
71.1,5,1.98,246.5686008,8,0,48.0,6,85,5.33,81,0.1,5842.85784,2.8,2.9,0.737,11.7
64.7,31,0.03,75.25799773,59,474,53.2,38,63,3.0,59,0.1,2351.812429,5.4,5.1,0.631,10.2
69.2,5,8.71,324.5491348,66,0,58.0,6,74,7.8,71,0.3,2545.48341,2.5,2.6,0.734,14.9
52.8,58,0.49,57.11644801,73,172,17.5,103,7,6.28,69,2.0,439.3572924,1.1,1.0,0.333,5.5
69.3,10,0.01,1.0419164,96,1,39.0,11,97,6.75,96,0.2,14.214412,3.6,3.7,0.617,11.2
69.5,0,4.72,685.0299083,84,0,52.6,0,84,5.92,84,0.8,5761.39536,3.5,3.4,0.684,11.7
69.8,0,4.94,815.4355995,84,0,53.3,0,85,5.92,85,1.2,6858.163158,3.5,3.4,0.691,11.9
66.9,0,0.01,8.198047581,96,0,28.5,0,96,8.6,96,0.5,138.949959,5.9,5.7,0.553,10.8
72.8,0,1.24,471.8307668,82,0,72.7,0,84,4.59,82,0.1,3547.59975,0.1,0.1,0.707,14.4
73.6,6,6.05,587.8828228,8,0,52.6,8,85,4.41,82,1.2,4952.67753,3.4,3.3,0.695,12.9
77.2,1,6.95,201.7490628,85,0,55.6,1,87,7.25,85,0.1,1589.82713,1.9,1.9,0.765,12.8
65.0,18,11.57,625.5081805,97,454,55.3,20,98,5.21,98,0.3,5323.473877,2.4,2.7,0.748,13.7
72.3,4,2.1,17.81424344,98,33,18.5,4,98,3.44,98,0.1,254.489192,15.4,15.4,0.731,13.3
71.0,6,2.61,28.80831098,93,0,38.8,8,88,6.63,94,1.7,188.783165,2.8,2.7,0.551,9.8
69.4,0,5.82,11.85100131,94,0,36.8,0,94,5.22,94,1.0,129.51914,6.3,6.8,0.736,12.2
64.9,19,11.5,46.51559476,96,2444,55.0,21,98,5.19,97,0.3,412.372294,2.5,2.8,0.741,13.6
73.3,12,6.2,520.7639087,96,3893,24.6,14,98,3.56,98,0.4,3972.26475,8.6,8.8,0.687,12.3
81.5,2,8.2,971.9280384,7,803,64.7,2,87,1.82,87,0.1,5282.2176,0.5,0.5,0.903,15.9
62.7,14,5.68,4.989712322,68,0,47.7,19,67,8.1,68,0.5,81.265673,3.9,3.9,0.483,9.1
73.5,9,0.92,116.2585943,83,375,47.6,10,83,4.11,8,0.1,1577.457182,6.5,6.3,0.624,11.0
81.8,1,2.67,3793.161624,98,70,63.4,1,94,7.39,94,0.1,33657.15727,1.2,1.1,0.883,15.8
81.3,2,10.24,5596.535203,97,297,62.3,2,97,8.8,97,0.1,35578.73619,0.6,0.5,0.854,16.1
72.0,0,3.52,40.22855669,35,0,7.3,0,37,4.68,39,0.1,287.963899,0.2,0.2,0.677,12.7
61.2,8,0.02,7.35400072,74,11,25.5,12,75,3.54,75,1.3,113.3128,9.4,9.1,0.475,7.4
58.4,4,0.01,50.06053544,87,1,25.6,6,87,5.59,87,3.4,642.6256154,7.3,7.1,0.419,9.2
56.3,4,2.55,47.12969266,8,0,22.5,7,78,6.81,8,6.0,544.222779,8.3,8.1,0.401,8.9
63.5,21,0.3,1.177477677,86,999,21.2,33,83,4.81,86,0.5,12.566464,1.6,1.5,0.444,7.5
74.2,4,1.97,97.76637062,99,3,16.6,5,99,4.6,99,0.1,1259.87591,15.4,15.5,0.712,12.9
70.0,0,5.13,885.0739766,87,0,54.1,0,85,6.14,87,0.6,7443.85178,3.5,3.4,0.696,12.1
70.0,14,10.58,1529.497771,97,2339,59.3,16,98,7.9,97,0.2,15543.67653,2.3,2.3,0.799,14.6
67.8,24,1.59,34.41887163,99,75,37.0,29,99,5.11,99,0.3,465.1198869,3.2,3.2,0.613,11.6
67.3,16,12.19,11.02617159,98,173,56.1,19,98,5.38,98,0.3,911.25385,2.4,2.6,0.761,13.8
53.7,55,6.96,622.043809,76,830,42.9,83,73,7.93,74,29.7,4863.51688,12.6,15.0,0.611,12.9
67.6,0,0.99,240.4851202,99,0,43.0,0,99,6.66,99,0.1,948.6592511,1.3,1.3,0.47,8.4
76.8,0,6.03,463.6397821,95,0,63.4,0,95,8.58,95,0.1,16737.89827,1.5,1.4,0.791,15.5
74.4,3,1.46,420.1153538,99,3,53.1,4,99,5.64,99,0.1,3371.71231,6.3,6.3,0.689,14.2
65.3,0,0.48,18.21661422,91,0,75.2,0,95,1.52,91,0.1,1493.1651,0.1,0.1,0.584,11.9
65.3,1,7.73,10.9363388,91,0,37.1,1,93,5.84,91,2.3,96.8674827,5.9,5.7,0.609,11.0
65.9,2,3.79,126.698109,98,12,43.9,2,99,5.6,95,0.1,1634.81431,2.2,2.4,0.661,13.0
73.2,1,6.66,18.5314303,54,23,51.3,1,93,1.19,88,0.1,276.588512,2.6,2.8,0.734,12.8
67.7,149,0.07,10.26341108,82,15369,21.3,181,83,2.81,77,0.2,216.52766,1.7,1.7,0.641,11.7
78.5,3,11.92,582.6157028,9,779,56.6,4,96,1.62,97,0.1,3359.95215,1.1,1.1,0.872,16.3
59.4,50,0.15,32.22493445,75,771,17.7,93,4,6.66,75,0.7,375.5819866,1.5,1.3,0.323,4.8
61.0,17,7.11,9.165614959,97,5,17.7,25,93,7.2,97,2.8,539.1538211,6.6,6.4,0.447,10.2
74.2,12,4.22,448.7670462,94,0,49.5,15,94,4.47,94,0.4,3171.49856,1.2,1.2,0.693,13.0
67.8,0,1.93,20.7119129,98,17,51.2,0,92,3.28,91,0.1,238.891729,4.3,4.0,0.683,13.2
66.2,42,0.7,38.33793462,75,1010,22.1,55,76,2.16,75,0.4,1168.83947,12.9,13.2,0.54,9.1
78.8,3,13.63,3410.284431,26,10000,54.6,4,98,9.77,97,0.1,22465.64184,0.7,0.6,0.844,15.7
67.5,62,4.19,137.327474,87,530,21.1,80,87,3.94,87,0.1,1672.685433,1.0,9.7,0.648,11.4
74.0,4,0.41,63.8784522,98,20,64.8,4,98,7.45,98,0.1,466.94775,3.9,3.9,0.737,13.1
73.7,4,1.34,321.7694175,92,22,5.6,4,95,5.36,95,0.1,2761.969249,6.4,6.3,0.667,13.5
81.7,0,7.4,10947.02327,53,30,58.1,0,98,11.8,98,0.1,57134.777,1.4,1.3,0.903,15.8
61.4,6,0.63,1.575160196,92,82,15.5,9,92,3.3,92,1.0,43.7544499,9.0,8.9,0.402,5.2
88.0,0,12.26,7878.372355,92,36,56.1,0,92,11.17,92,0.1,48333.57273,1.8,2.0,0.884,15.7
75.9,0,0.01,726.0291764,87,0,61.3,0,91,6.42,91,0.1,7378.345289,1.8,1.9,0.803,15.1
71.7,2,2.72,60.55818291,51,199,47.0,2,89,8.72,84,0.1,779.3845935,2.9,3.0,0.677,11.8
